Country code,Country name,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960
ABW,ARUBA,73.6288,74.588,75.6546,76.7212,77.7878,78.8544,79.921,81.121,82.321,83.521,84.721,85.921,86.2546,86.5882,86.9218,87.2554,87.589,87.9434,88.2978,88.6522,89.0066,89.361,89.7196,90.0782,90.4368,90.7954,91.154,92.2546,93.3552,94.4558,95.5564,96.657,98.4278,100.1986,101.9694,103.7402,105.511,109.0478,112.5846,116.1214,119.6582,123.195,128.9474,134.6998,140.4522,146.2046,151.957,155.6082,159.2594,162.9106,166.5618,170.213,175.8484,181.4838
AFG,AFGHANISTAN,231.5058,235.388,240.445,245.502,250.559,255.616,260.673,266.152,271.631,277.11,282.589,288.068,292.3896,296.7112,301.0328,305.3544,309.676,316.2388,322.8016,329.3644,335.9272,342.49,351.371,360.252,369.133,378.014,386.895,395.767,404.639,413.511,422.383,431.255,437.2646,443.2742,449.2838,455.2934,461.303,466.822,472.341,477.86,483.379,488.898,494.9818,501.0656,507.1494,513.2332,519.317,525.8016,532.2862,538.7708,545.2554,551.74,558.3968,565.0536
AGO,ANGOLA,324.5962,328.404,332.8742,337.3444,341.8146,346.2848,350.755,354.6716,358.5882,362.5048,366.4214,370.338,375.75,381.162,386.574,391.986,397.398,398.5284,399.6588,400.7892,401.9196,403.05,403.1414,403.2328,403.3242,403.4156,403.507,406.1854,408.8638,411.5422,414.2206,416.899,417.9708,419.0426,420.1144,421.1862,422.258,426.828,431.398,435.968,440.538,445.108,449.6822,454.2564,458.8306,463.4048,467.979,472.6518,477.3246,481.9974,486.6702,491.343,496.1142,500.8854
ALB,ALBANIA,49.2874,49.896,50.5774,51.2588,51.9402,52.6216,53.303,53.2242,53.1454,53.0666,52.9878,52.909,56.6838,60.4586,64.2334,68.0082,71.783,72.8388,73.8946,74.9504,76.0062,77.062,75.793,74.524,73.255,71.986,70.717,74.5434,78.3698,82.1962,86.0226,89.849,93.6684,97.4878,101.3072,105.1266,108.946,112.0748,115.2036,118.3324,121.4612,124.59,126.425,128.26,130.095,131.93,133.765,132.7428,131.7206,130.6984,129.6762,128.654,139.8564,151.0588
ARE,UNITED ARAB EMIRATES,58.3668,59.203,60.2782,61.3534,62.4286,63.5038,64.579,67.5624,70.5458,73.5292,76.5126,79.496,82.7214,85.9468,89.1722,92.3976,95.623,98.7864,101.9498,105.1132,108.2766,111.44,114.6266,117.8132,120.9998,124.1864,127.373,130.8142,134.2554,137.6966,141.1378,144.579,148.3872,152.1954,156.0036,159.8118,163.62,167.9256,172.2312,176.5368,180.8424,185.148,190.139,195.13,200.121,205.112,210.103,216.023,221.943,227.863,233.783,239.703,246.8484,253.9938
ARG,ARGENTINA,78.1358,79.133,80.0364,80.9398,81.8432,82.7466,83.65,85.1594,86.6688,88.1782,89.6876,91.197,92.0024,92.8078,93.6132,94.4186,95.224,96.5226,97.8212,99.1198,100.4184,101.717,103.4698,105.2226,106.9754,108.7282,110.481,111.4324,112.3838,113.3352,114.2866,115.238,117.2714,119.3048,121.3382,123.3716,125.405,126.998,128.591,130.184,131.777,133.37,134.9964,136.6228,138.2492,139.8756,141.502,142.709,143.916,145.123,146.33,147.537,151.892,156.247
ARM,ARMENIA,77.3376,78.013,78.666,79.319,79.972,80.625,81.278,82.9598,84.6416,86.3234,88.0052,89.687,93.8148,97.9426,102.0704,106.1982,110.326,113.1684,116.0108,118.8532,121.6956,124.538,127.4816,130.4252,133.3688,136.3124,139.256,131.6024,123.9488,116.2952,108.6416,100.988,100.8936,100.7992,100.7048,100.6104,100.516,99.7424,98.9688,98.1952,97.4216,96.648,98.924,101.2,103.476,105.752,108.028,111.809,115.59,119.371,123.152,126.933,131.9248,136.9166
ATG,ANTIGUA AND BARBUDA,109.2358,110.91,112.4402,113.9704,115.5006,117.0308,118.561,120.4754,122.3898,124.3042,126.2186,128.133,130.1998,132.2666,134.3334,136.4002,138.467,140.7068,142.9466,145.1864,147.4262,149.666,152.0776,154.4892,156.9008,159.3124,161.724,164.3296,166.9352,169.5408,172.1464,174.752,177.5618,180.3716,183.1814,185.9912,188.801,191.8268,194.8526,197.8784,200.9042,203.93,207.1854,210.4408,213.6962,216.9516,220.207,223.7112,227.2154,230.7196,234.2238,237.728,241.326,244.924
AUS,AUSTRALIA,,,,,47.282,46.274,47.457,47.131,47.039,48.948,50.234,53.056,53.151,55.448,55.394,57.438,60.024,59.737,60.267,61.374,62.051,65.404,65.611,67.043,70.278,72.764,72.819,74.849,78.64,75.427,79.508,82.818,81.046,84.307,87.011,92.445,96.834,98.221,101.013,107.527,105.453,108.406,113.131,117.004,113.527,116.731,117.011,119.336,117.299,118.666,115.795,112.499,109.11,115.893
AUT,AUSTRIA,,,,48.488,49.868,50.111,51.706,51.582,54.979,54.974,59.5,58.777,60.189,63.086,63.655,62.302,61.936,67.344,67.807,70.396,72.383,71.571,73.028,74.515,73.305,73.124,76.616,80.393,82.648,83.971,90.61,89.881,89.612,91.553,92.152,93.223,96.938,98.131,99.27,99.87,100.93,101.461,103.892,107.566,110.577,105.005,108.787,108.257,109.451,108.695,112.629,113.059,112.97,117.967
AZE,AZERBAIJAN,87.0278,87.723,88.5494,89.3758,90.2022,91.0286,91.855,97.6136,103.3722,109.1308,114.8894,120.648,119.3904,118.1328,116.8752,115.6176,114.36,115.007,115.654,116.301,116.948,117.595,107.2476,96.9002,86.5528,76.2054,65.858,66.7136,67.5692,68.4248,69.2804,70.136,69.602,69.068,68.534,68.0,67.466,66.7252,65.9844,65.2436,64.5028,63.762,64.9834,66.2048,67.4262,68.6476,69.869,71.7228,73.5766,75.4304,77.2842,79.138,81.4326,83.7272
BDI,BURUNDI,296.64,301.781,313.45,325.119,336.788,348.457,360.126,371.7648,383.4036,395.0424,406.6812,418.32,419.3152,420.3104,421.3056,422.3008,423.296,416.4698,409.6436,402.8174,395.9912,389.165,379.4186,369.6722,359.9258,350.1794,340.433,340.1824,339.9318,339.6812,339.4306,339.18,342.4204,345.6608,348.9012,352.1416,355.382,359.8546,364.3272,368.7998,373.2724,377.745,379.233,380.721,382.209,383.697,385.185,388.4032,391.6214,394.8396,398.0578,401.276,404.5598,407.8436
BEL,BELGIUM,,57.004,59.442,59.248,61.088,61.637,63.042,61.1,62.195,62.807,65.407,66.935,67.762,68.603,67.424,70.915,70.726,70.636,71.335,73.234,71.632,73.369,72.279,75.066,76.562,76.649,78.651,82.038,81.79,83.767,88.361,88.479,88.339,90.859,93.705,96.095,96.093,98.688,100.222,99.246,100.638,102.257,102.812,105.342,106.736,106.235,104.835,107.443,108.226,106.719,108.092,109.022,104.904,109.744
BEN,BENIN,225.8796,227.631,229.6344,231.6378,233.6412,235.6446,237.648,241.6642,245.6804,249.6966,253.7128,257.729,257.5012,257.2734,257.0456,256.8178,256.59,252.3976,248.2052,244.0128,239.8204,235.628,240.2006,244.7732,249.3458,253.9184,258.491,266.463,274.435,282.407,290.379,298.351,302.6658,306.9806,311.2954,315.6102,319.925,327.603,335.281,342.959,350.637,358.315,368.4894,378.6638,388.8382,399.0126,409.187,417.6816,426.1762,434.6708,443.1654,451.66,457.518,463.376
BFA,BURKINA FASO,257.3012,260.644,264.2964,267.9488,271.6012,275.2536,278.906,282.4318,285.9576,289.4834,293.0092,296.535,297.5546,298.5742,299.5938,300.6134,301.633,301.5718,301.5106,301.4494,301.3882,301.327,298.7584,296.1898,293.6212,291.0526,288.484,288.358,288.232,288.106,287.98,287.854,301.5316,315.2092,328.8868,342.5644,356.242,364.09,371.938,379.786,387.634,395.482,401.4518,407.4216,413.3914,419.3612,425.331,430.6658,436.0006,441.3354,446.6702,452.005,457.826,463.647
BGD,BANGLADESH,122.2322,125.571,129.1496,132.7282,136.3068,139.8854,143.464,146.8702,150.2764,153.6826,157.0888,160.495,164.3448,168.1946,172.0444,175.8942,179.744,183.81,187.876,191.942,196.008,200.074,204.0906,208.1072,212.1238,216.1404,220.157,224.16,228.163,232.166,236.169,240.172,244.2768,248.3816,252.4864,256.5912,260.696,267.5086,274.3212,281.1338,287.9464,294.759,296.5612,298.3634,300.1656,301.9678,303.77,308.2486,312.7272,317.2058,321.6844,326.163,330.7552,335.3474
BGR,BULGARIA,,,,88.259,87.552,88.953,91.442,93.409,92.411,92.409,91.517,93.982,94.995,98.77,99.09,98.614,106.581,99.882,99.894,98.323,94.933,99.154,96.694,98.031,95.678,97.619,94.946,95.598,98.306,98.28,95.48,98.377,97.129,98.616,99.424,99.604,97.41,96.224,96.148,97.386,95.89,99.431,101.51,99.985,103.584,100.316,100.948,100.698,101.441,102.137,108.752,113.264,111.441,114.233
BHR,BAHRAIN,60.7106,61.436,62.3146,63.1932,64.0718,64.9504,65.829,67.5778,69.3266,71.0754,72.8242,74.573,76.463,78.353,80.243,82.133,84.023,86.0012,87.9794,89.9576,91.9358,93.914,96.0094,98.1048,100.2002,102.2956,104.391,106.799,109.207,111.615,114.023,116.431,119.4894,122.5478,125.6062,128.6646,131.723,135.7062,139.6894,143.6726,147.6558,151.639,156.927,162.215,167.503,172.791,178.079,185.257,192.435,199.613,206.791,213.969,223.8412,233.7134
BHS,BAHAMAS,120.5574,122.431,124.4212,126.4114,128.4016,130.3918,132.382,133.6762,134.9704,136.2646,137.5588,138.853,140.2468,141.6406,143.0344,144.4282,145.822,145.9678,146.1136,146.2594,146.4052,146.551,147.6252,148.6994,149.7736,150.8478,151.922,153.958,155.994,158.03,160.066,162.102,164.2904,166.4788,168.6672,170.8556,173.044,175.3982,177.7524,180.1066,182.4608,184.815,187.349,189.883,192.417,194.951,197.485,200.2144,202.9438,205.6732,208.4026,211.132,214.0742,217.0164
BIH,BOSNIA AND HERZEGOWINA,66.8942,67.756,68.6684,69.5808,70.4932,71.4056,72.318,73.188,74.058,74.928,75.798,76.668,79.0262,81.3844,83.7426,86.1008,88.459,92.9786,97.4982,102.0178,106.5374,111.057,109.714,108.371,107.028,105.685,104.342,105.3892,106.4364,107.4836,108.5308,109.578,110.6108,111.6436,112.6764,113.7092,114.742,118.0008,121.2596,124.5184,127.7772,131.036,134.9288,138.8216,142.7144,146.6072,150.5,154.1658,157.8316,161.4974,165.1632,168.829,171.9762,175.1234
BLR,BELARUS,95.303,97.577,114.428,112.172,113.303,111.716,115.618,122.493,127.984,128.981,130.918,137.386,130.341,125.352,134.829,130.867,130.663,128.355,131.102,125.791,125.084,115.429,110.009,107.204,101.869,98.93,99.587,98.0,109.449,112.707,108.222,107.542,107.353,109.571,106.096,106.934,103.425,103.144,102.083,98.305,99.88,100.316,98.002,101.534,98.177,96.185,100.426,96.91,99.013,97.257,104.983,109.131,104.837,104.508
BLZ,BELIZE,124.1298,125.96,128.3788,130.7976,133.2164,135.6352,138.054,138.9668,139.8796,140.7924,141.7052,142.618,144.7642,146.9104,149.0566,151.2028,153.349,148.8618,144.3746,139.8874,135.4002,130.913,125.4442,119.9754,114.5066,109.0378,103.569,105.8112,108.0534,110.2956,112.5378,114.78,117.4482,120.1164,122.7846,125.4528,128.121,132.8994,137.6778,142.4562,147.2346,152.013,157.6258,163.2386,168.8514,174.4642,180.077,185.9854,191.8938,197.8022,203.7106,209.619,215.9494,222.2798
BOL,BOLIVIA,169.3558,172.131,175.2634,178.3958,181.5282,184.6606,187.793,190.245,192.697,195.149,197.601,200.053,202.8856,205.7182,208.5508,211.3834,214.216,218.5684,222.9208,227.2732,231.6256,235.978,238.831,241.684,244.537,247.39,250.243,253.5516,256.8602,260.1688,263.4774,266.786,271.0482,275.3104,279.5726,283.8348,288.097,291.7888,295.4806,299.1724,302.8642,306.556,309.319,312.082,314.845,317.608,320.371,323.0478,325.7246,328.4014,331.0782,333.755,336.3724,338.9898
BRA,BRAZIL,111.0676,112.998,114.8078,116.6176,118.4274,120.2372,122.047,124.0906,126.1342,128.1778,130.2214,132.265,134.1822,136.0994,138.0166,139.9338,141.851,143.8046,145.7582,147.7118,149.6654,151.619,154.5126,157.4062,160.2998,163.1934,166.087,169.5232,172.9594,176.3956,179.8318,183.268,190.5496,197.8312,205.1128,212.3944,219.676,222.4472,225.2184,227.9896,230.7608,233.532,237.0004,240.4688,243.9372,247.4056,250.874,255.9652,261.0564,266.1476,271.2388,276.33,282.1582,287.9864
BRB,BARBADOS,75.556,77.153,78.8968,80.6406,82.3844,84.1282,85.872,87.7202,89.5684,91.4166,93.2648,95.113,97.1648,99.2166,101.2684,103.3202,105.372,107.6496,109.9272,112.2048,114.4824,116.76,119.287,121.814,124.341,126.868,129.395,132.1968,134.9986,137.8004,140.6022,143.404,146.508,149.612,152.716,155.82,158.924,162.3588,165.7936,169.2284,172.6632,176.098,179.8936,183.6892,187.4848,191.2804,195.076,199.2632,203.4504,207.6376,211.8248,216.012,220.6214,225.2308
BRN,BRUNEI DARUSSALAM,54.1634,55.656,57.3368,59.0176,60.6984,62.3792,64.06,65.8414,67.6228,69.4042,71.1856,72.967,74.9988,77.0306,79.0624,81.0942,83.126,85.4424,87.7588,90.0752,92.3916,94.708,97.3466,99.9852,102.6238,105.2624,107.901,110.9038,113.9066,116.9094,119.9122,122.915,126.3276,129.7402,133.1528,136.5654,139.978,143.8498,147.7216,151.5934,155.4652,159.337,163.7202,168.1034,172.4866,176.8698,181.253,186.2014,191.1498,196.0982,201.0466,205.995,210.6292,215.2634
BTN,BHUTAN,207.597,212.179,217.6886,223.1982,228.7078,234.2174,239.727,248.3102,256.8934,265.4766,274.0598,282.643,291.6654,300.6878,309.7102,318.7326,327.755,337.1922,346.6294,356.0666,365.5038,374.941,384.192,393.443,402.694,411.945,421.196,429.037,436.878,444.719,452.56,460.401,468.1262,475.8514,483.5766,491.3018,499.027,507.2992,515.5714,523.8436,532.1158,540.388,546.7388,553.0896,559.4404,565.7912,572.142,573.851,575.56,577.269,578.978,580.687,581.8768,583.0666
BWA,BOTSWANA,730.6692,737.928,732.956,727.984,723.012,718.04,713.068,694.7648,676.4616,658.1584,639.8552,621.552,587.2548,552.9576,518.6604,484.3632,450.066,413.1618,376.2576,339.3534,302.4492,265.545,252.8266,240.1082,227.3898,214.6714,201.953,204.6964,207.4398,210.1832,212.9266,215.67,220.923,226.176,231.429,236.682,241.935,248.7998,255.6646,262.5294,269.3942,276.259,282.787,289.315,295.843,302.371,308.899,312.4266,315.9542,319.4818,323.0094,326.537,330.0894,333.6418
CAF,CENTRAL AFRICAN REPUBLIC,383.6592,392.134,403.3754,414.6168,425.8582,437.0996,448.341,457.6836,467.0262,476.3688,485.7114,495.054,493.6812,492.3084,490.9356,489.5628,488.19,479.6638,471.1376,462.6114,454.0852,445.559,431.258,416.957,402.656,388.355,374.054,364.8852,355.7164,346.5476,337.3788,328.21,330.4414,332.6728,334.9042,337.1356,339.367,346.959,354.551,362.143,369.735,377.327,385.7718,394.2166,402.6614,411.1062,419.551,425.5228,431.4946,437.4664,443.4382,449.41,454.3036,459.1972
CAN,CANADA,,,52.231,52.65,54.762,55.889,55.425,55.936,57.091,57.019,58.263,59.489,59.331,61.077,61.592,62.69,63.22,66.044,66.91,67.583,67.325,68.411,69.002,69.65,71.768,72.199,74.402,75.334,77.326,76.411,78.54,82.033,84.338,86.316,89.195,88.614,92.578,91.714,96.713,97.895,100.465,100.887,98.635,102.591,103.753,103.277,103.919,104.196,105.297,104.394,106.712,108.113,106.478,109.68
CHE,SWITZERLAND,,,40.007,42.582,42.246,42.92,45.6,46.842,46.192,47.119,50.217,51.994,51.73,53.925,53.659,55.189,57.531,57.405,61.455,61.014,60.871,61.173,62.439,62.353,63.499,63.822,62.702,64.295,66.314,67.017,67.407,70.892,70.269,73.205,76.227,74.922,72.893,73.856,77.06,77.258,80.194,83.889,88.204,87.015,89.845,90.428,85.98,90.672,91.257,93.008,97.736,99.663,100.093,98.981
CHL,CHILE,56.7636,57.778,58.7858,59.7936,60.8014,61.8092,62.817,63.7556,64.6942,65.6328,66.5714,67.51,70.2724,73.0348,75.7972,78.5596,81.322,83.4484,85.5748,87.7012,89.8276,91.954,94.4042,96.8544,99.3046,101.7548,104.205,107.2486,110.2922,113.3358,116.3794,119.423,125.9386,132.4542,138.9698,145.4854,152.001,159.0618,166.1226,173.1834,180.2442,187.305,192.448,197.591,202.734,207.877,213.02,216.3,219.58,222.86,226.14,229.42,234.1248,238.8296
CHN,CHINA,75.0428,76.38,78.866,81.352,83.838,86.324,88.81,90.7554,92.7008,94.6462,96.5916,98.537,100.921,103.305,105.689,108.073,110.457,112.5278,114.5986,116.6694,118.7402,120.811,123.0712,125.3314,127.5916,129.8518,132.112,134.5768,137.0416,139.5064,141.9712,144.436,147.1214,149.8068,152.4922,155.1776,157.863,160.7852,163.7074,166.6296,169.5518,172.474,185.1274,197.7808,210.4342,223.0876,235.741,263.1844,290.6278,318.0712,345.5146,372.958,374.3026,375.6472
CIV,COTE D'IVOIRE,397.9164,402.511,406.4592,410.4074,414.3556,418.3038,422.252,429.1972,436.1424,443.0876,450.0328,456.978,451.3984,445.8188,440.2392,434.6596,429.08,407.6658,386.2516,364.8374,343.4232,322.009,315.7644,309.5198,303.2752,297.0306,290.786,293.0266,295.2672,297.5078,299.7484,301.989,306.6158,311.2426,315.8694,320.4962,325.123,331.7002,338.2774,344.8546,351.4318,358.009,368.0266,378.0442,388.0618,398.0794,408.097,411.046,413.995,416.944,419.893,422.842,426.953,431.064
CMR,CAMEROON,349.1864,353.412,359.0038,364.5956,370.1874,375.7792,381.371,384.8894,388.4078,391.9262,395.4446,398.963,389.6136,380.2642,370.9148,361.5654,352.216,342.7694,333.3228,323.8762,314.4296,304.983,302.6836,300.3842,298.0848,295.7854,293.486,295.2902,297.0944,298.8986,300.7028,302.507,306.4692,310.4314,314.3936,318.3558,322.318,327.2196,332.1212,337.0228,341.9244,346.826,352.2814,357.7368,363.1922,368.6476,374.103,378.6818,383.2606,387.8394,392.4182,396.997,401.7956,406.5942
COD,"CONGO, THE DRC",319.223,322.149,325.234,328.319,331.404,334.489,337.574,339.6036,341.6332,343.6628,345.6924,347.722,350.984,354.246,357.508,360.77,364.032,360.77,357.508,354.246,350.984,347.722,348.203,348.684,349.165,349.646,350.127,351.2344,352.3418,353.4492,354.5566,355.664,357.6006,359.5372,361.4738,363.4104,365.347,367.1468,368.9466,370.7464,372.5462,374.346,378.1208,381.8956,385.6704,389.4452,393.22,396.1482,399.0764,402.0046,404.9328,407.861,410.2126,412.5642
COG,CONGO,282.439,285.344,294.16,302.976,311.792,320.608,329.424,340.7148,352.0056,363.2964,374.5872,385.878,388.0358,390.1936,392.3514,394.5092,396.667,389.3862,382.1054,374.8246,367.5438,360.263,345.4898,330.7166,315.9434,301.1702,286.397,281.8162,277.2354,272.6546,268.0738,263.493,265.3946,267.2962,269.1978,271.0994,273.001,275.4976,277.9942,280.4908,282.9874,285.484,288.3238,291.1636,294.0034,296.8432,299.683,304.3604,309.0378,313.7152,318.3926,323.07,329.6466,336.2232
COL,COLOMBIA,90.5098,91.778,92.9738,94.1696,95.3654,96.5612,97.757,99.7388,101.7206,103.7024,105.6842,107.666,109.4258,111.1856,112.9454,114.7052,116.465,118.234,120.003,121.772,123.541,125.31,127.0714,128.8328,130.5942,132.3556,134.117,136.3904,138.6638,140.9372,143.2106,145.484,153.4528,161.4216,169.3904,177.3592,185.328,189.0026,192.6772,196.3518,200.0264,203.701,206.6192,209.5374,212.4556,215.3738,218.292,221.5286,224.7652,228.0018,231.2384,234.475,238.7924,243.1098
COM,COMOROS,231.35,233.612,236.116,238.62,241.124,243.628,246.132,248.2148,250.2976,252.3804,254.4632,256.546,258.6466,260.7472,262.8478,264.9484,267.049,269.1416,271.2342,273.3268,275.4194,277.512,279.603,281.694,283.785,285.876,287.967,292.1416,296.3162,300.4908,304.6654,308.84,312.9958,317.1516,321.3074,325.4632,329.619,333.4852,337.3514,341.2176,345.0838,348.95,355.1814,361.4128,367.6442,373.8756,380.107,384.5572,389.0074,393.4576,397.9078,402.358,406.8818,411.4056
CPV,CAPE VERDE,65.8906,67.787,70.4388,73.0906,75.7424,78.3942,81.046,84.7602,88.4744,92.1886,95.9028,99.617,104.5686,109.5202,114.4718,119.4234,124.375,129.7136,135.0522,140.3908,145.7294,151.068,156.7348,162.4016,168.0684,173.7352,179.402,188.144,196.886,205.628,214.37,223.112,231.5848,240.0576,248.5304,257.0032,265.476,274.0238,282.5716,291.1194,299.6672,308.215,314.9126,321.6102,328.3078,335.0054,341.703,343.8276,345.9522,348.0768,350.2014,352.326,353.7838,355.2416
CRI,COSTA RICA,58.8826,59.749,60.5548,61.3606,62.1664,62.9722,63.778,64.6868,65.5956,66.5044,67.4132,68.322,69.416,70.51,71.604,72.698,73.792,75.0056,76.2192,77.4328,78.6464,79.86,81.1348,82.4096,83.6844,84.9592,86.234,88.291,90.348,92.405,94.462,96.519,100.0022,103.4854,106.9686,110.4518,113.935,116.9264,119.9178,122.9092,125.9006,128.892,132.8528,136.8136,140.7744,144.7352,148.696,153.54,158.384,163.228,168.072,172.916,179.7426,186.5692
CUB,CUBA,70.274,71.258,72.1248,72.9916,73.8584,74.7252,75.592,77.624,79.656,81.688,83.72,85.752,87.191,88.63,90.069,91.508,92.947,95.5766,98.2062,100.8358,103.4654,106.095,105.9428,105.7906,105.6384,105.4862,105.334,105.7364,106.1388,106.5412,106.9436,107.346,108.9102,110.4744,112.0386,113.6028,115.167,116.3842,117.6014,118.8186,120.0358,121.253,124.7592,128.2654,131.7716,135.2778,138.784,144.5262,150.2684,156.0106,161.7528,167.495,173.1906,178.8862
CYP,CYPRUS,38.487,38.956,39.5024,40.0488,40.5952,41.1416,41.688,42.4824,43.2768,44.0712,44.8656,45.66,46.5342,47.4084,48.2826,49.1568,50.031,50.9872,51.9434,52.8996,53.8558,54.812,55.8644,56.9168,57.9692,59.0216,60.074,61.2238,62.3736,63.5234,64.6732,65.823,67.0894,68.3558,69.6222,70.8886,72.155,73.5404,74.9258,76.3112,77.6966,79.082,80.6008,82.1196,83.6384,85.1572,86.676,88.3414,90.0068,91.6722,93.3376,95.003,96.828,98.653
CZE,CZECH REPUBLIC,,,59.491,60.311,62.793,65.293,64.748,66.391,69.68,68.786,74.299,72.61,75.774,76.188,75.274,76.819,81.502,80.032,87.479,84.578,87.493,91.171,94.748,95.007,95.522,94.8,95.853,99.281,97.087,99.664,101.172,99.241,101.39,103.501,103.618,102.421,101.267,100.293,101.871,105.824,105.336,106.659,109.129,111.564,110.157,107.224,103.831,103.84,105.81,105.743,104.523,107.869,108.802,112.213
DEU,GERMANY,,,52.326,52.701,53.674,54.204,54.73,55.645,57.197,58.163,60.254,61.292,61.667,62.971,63.781,64.381,66.606,68.903,70.112,71.047,73.17,73.721,76.252,77.04,,,,,,,,,,90.0,,,,,,,,,,109.0,,,,,,,,,,114.0
DJI,DJIBOUTI,230.6042,235.433,242.3696,249.3062,256.2428,263.1794,270.116,275.7584,281.4008,287.0432,292.6856,298.328,295.408,292.488,289.568,286.648,283.728,279.4264,275.1248,270.8232,266.5216,262.22,262.9046,263.5892,264.2738,264.9584,265.643,268.339,271.035,273.731,276.427,279.123,283.1254,287.1278,291.1302,295.1326,299.135,302.2046,305.2742,308.3438,311.4134,314.483,321.4602,328.4374,335.4146,342.3918,349.369,353.6268,357.8846,362.1424,366.4002,370.658,375.3302,380.0024
DMA,DOMINICA,,,,,,,,,,,,,,105.0,,,,,,,,,,113.320444611404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNK,DENMARK,,,59.037,62.964,64.895,67.143,69.43,68.338,69.287,73.672,71.894,75.853,78.559,78.827,82.166,80.547,87.264,87.661,93.412,92.265,94.328,94.783,95.305,101.147,101.764,101.433,103.798,103.208,104.486,102.063,101.999,100.585,103.901,105.827,100.061,99.675,98.015,104.972,101.256,101.333,102.827,103.29,105.308,104.355,103.586,102.076,102.492,101.539,102.972,98.537,104.123,100.66,102.608,106.149
