Country code,Country name,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960
NER,NIGER,1.27196571531972,,,,,1.38776398121391,,,,,1.50558494387758,,,,,1.86402908320405,,,,,1.7500596795912,,,,,1.73678378454963,,,,,1.71801061593542,,,,,1.70140198868651,,,,,1.6827575704148,,,,,1.66592247417026,,,,,1.64835708170557
NGA,NIGERIA,0.706082070641768,,,,,0.69643571641492,,,,,0.611284185653806,,,,,0.536461081925452,,,,,0.467918217771147,,,,,0.414663267572627,,,,,1.78409622207487,,,,,1.10811034414667,,,,,0.281186196534249,,,,,0.242624342213562,,,,,0.208205351837251
NIC,NICARAGUA,0.689257290488885,,,,,0.640799205311464,,,,,0.598813547360084,,,,,0.571568624505254,,,,,0.985840743895047,,,,,1.13769062147209,,,,,0.785517171362911,,,,,0.810386383650316,,,,,0.870783859661113,,,,,0.730949929517793,,,,,0.697857626675473
NLD,NETHERLANDS,10.5496685784279,,,,,10.6338360089677,,,,,9.95522090873933,,,,,8.97023392060266,,,,,7.96999099087651,,,,,5.25421153393903,,,,,3.46984409673635,,,,,2.5153195790971,,,,,2.00484318549505,,,,,2.77910083765958,,,,,3.88817225868925
NOR,NORWAY,9.92879892466169,,,,,8.01545911775832,,,,,6.64972599442392,,,,,5.43101644711487,,,,,4.6025048373525,,,,,3.55591646124904,,,,,3.0166290550761,,,,,2.46042672484031,,,,,2.02558825191324,,,,,1.85906196013717,,,,,1.71982378165769
NPL,NEPAL,3.523297460599,,,,,3.23699241872686,,,,,3.09586577086605,,,,,3.03529039973805,,,,,2.3778159370997,,,,,1.94451490416703,,,,,1.74614094370305,,,,,2.32594691825416,,,,,2.9888000775123,,,,,3.29904484249802,,,,,3.53733046773064
NZL,NEW ZEALAND,22.1130392810352,,,,,20.7445511502455,,,,,17.7593125437437,,,,,16.1765122230087,,,,,15.7123550964022,,,,,14.783745495981,,,,,15.1111182498635,,,,,15.9857610846226,,,,,14.5674031380083,,,,,14.6912570385025,,,,,14.0761868622987
OMN,OMAN,29.4735061910226,,,,,26.4146372890091,,,,,28.4423281726403,,,,,27.0334632878493,,,,,23.4004363287614,,,,,18.8366248091318,,,,,12.6512615051435,,,,,8.54016352925705,,,,,8.67638322856945,,,,,8.37782616834692,,,,,7.91246554064708
PAK,PAKISTAN,2.44505282625851,,,,,2.24977980984724,,,,,2.94975289715404,,,,,3.21778562730539,,,,,5.90127835787491,,,,,6.63429020313385,,,,,6.26688511121127,,,,,6.7116588461884,,,,,8.62363643992086,,,,,11.0122100610532,,,,,13.9442537793864
PAN,PANAMA,3.28979850619663,,,,,3.03758635431704,,,,,2.8280300064292,,,,,2.64772920169866,,,,,2.48036011285295,,,,,2.43257694360753,,,,,2.40665868701578,,,,,3.01025371413452,,,,,3.83834649792912,,,,,4.77737157393419,,,,,6.0136080768249
PER,PERU,0.128576080987382,,,,,0.14989928500887,,,,,0.176534072202855,,,,,0.211769277255467,,,,,0.257178532002176,,,,,0.316744514780898,,,,,0.38637988123871,,,,,0.442467196613517,,,,,0.50857369271005,,,,,0.583290453305765,,,,,0.669827110014803
PHL,PHILIPPINES,0.465970527347825,,,,,0.436705544622102,,,,,0.415530355439834,,,,,0.302106674201974,,,,,0.257358154219505,,,,,0.267847452492917,,,,,0.283635965004074,,,,,0.392395976442923,,,,,0.607274502542378,,,,,0.710232051513635,,,,,0.836168732086972
PLW,PALAU,28.2169027845628,,,,,30.295875822575,,,,,32.8465630541358,,,,,27.0182555780933,,,,,19.0138511498443,,,,,9.56343991823624,,,,,4.76346642617037,,,,,4.07166123778502,,,,,3.74531835205993,,,,,3.43164533481729,,,,,3.29943971778377
PNG,PAPUA NEW GUINEA,0.357868447698589,,,,,0.41819506988154,,,,,0.474324744861064,,,,,0.66258419072891,,,,,0.794943989794856,,,,,1.09773253641934,,,,,1.06012067238421,,,,,1.55497470897166,,,,,2.04353294008347,,,,,1.46656659426533,,,,,1.02640779640836
POL,POLAND,2.16703297060161,,,,,2.16265525005669,,,,,2.15200340817231,,,,,2.49669659265172,,,,,2.95919144351328,,,,,3.54797075470773,,,,,4.34244809784633,,,,,5.31520923925802,,,,,6.39238250934507,,,,,7.15430617634946,,,,,8.18181388749707
PRI,PUERTO RICO,8.70582885987561,,,,,9.221999904746,,,,,9.31710318965099,,,,,9.19208612954892,,,,,9.10118744698897,,,,,8.76129700917975,,,,,8.46690580162196,,,,,7.58273213092852,,,,,6.95213392200147,,,,,4.28064764841943,,,,,2.71683630195081
PRK,"KOREA, D.P.R.O.",0.151511069969127,,,,,0.154388300033431,,,,,0.158417878983241,,,,,0.162155495959828,,,,,0.168873875236755,,,,,0.174985698770685,,,,,0.181831034138967,,,,,0.186454545767356,,,,,0.198245670159259,,,,,0.211962103126943,,,,,0.219464348378995
PRT,PORTUGAL,8.68833170971617,,,,,7.27144629369924,,,,,6.17085805904004,,,,,5.26538732214555,,,,,4.36514558732465,,,,,3.45416368329464,,,,,2.71896904379053,,,,,1.80657108892425,,,,,1.17082895999058,,,,,0.698731301942137,,,,,0.439153840561156
PRY,PARAGUAY,2.49710475111851,,,,,2.84917270336051,,,,,3.27891036180906,,,,,3.81000259484189,,,,,4.3140215170456,,,,,4.70637060174235,,,,,4.55610894922172,,,,,3.59788423916453,,,,,2.94039286266227,,,,,2.59177788093038,,,,,2.62238724809797
PSE,STATE OF PALESTINE,50.4790477924758,,,,,50.0113841842961,,,,,48.1710232147324,,,,,48.5306704015815,,,,,46.0324994641723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYF,FRENCH POLYNESIA,12.9830451569582,,,,,12.746582759216,,,,,12.7826457113716,,,,,13.0989776951673,,,,,13.0211221454857,,,,,13.5461851057029,,,,,11.8752554349976,,,,,9.37995238058782,,,,,7.41565305531422,,,,,5.86472602739726,,,,,4.69372334567063
QAT,QATAR,74.6081214462029,,,,,86.8115675526908,,,,,79.2886222340503,,,,,80.996061091002,,,,,77.6081440955937,,,,,75.9803895144815,,,,,73.9327469698595,,,,,72.5154240237536,,,,,62.5002286404126,,,,,46.3482611414743,,,,,30.4336799391326
ROU,ROMANIA,0.655691439926693,,,,,0.626163097625504,,,,,0.59813382105248,,,,,0.595068741467105,,,,,0.615339260881736,,,,,0.745009091677339,,,,,0.905040419413997,,,,,1.1225682403943,,,,,1.40163664931425,,,,,1.72990402896744,,,,,1.79757542074564
RUS,RUSSIA,8.61772162047682,,,,,8.44056885186228,,,,,8.11192558204005,,,,,7.90257322415807,,,,,7.77179348852265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA,RWANDA,4.29539089828926,,,,,4.6211462653682,,,,,4.66172843153008,,,,,5.95507851742935,,,,,1.00991088189994,,,,,1.32695760233775,,,,,1.03279926454826,,,,,1.07203992690345,,,,,0.952418747832627,,,,,1.03438452404114,,,,,0.972617664544914
SAU,SAUDI ARABIA,26.7400268401795,,,,,25.6648392246161,,,,,25.4976821561567,,,,,24.8322767560227,,,,,29.2667787974364,,,,,25.6220794880978,,,,,19.5105790609112,,,,,12.5893464532703,,,,,6.15195640437039,,,,,3.23116506742765,,,,,1.55666227091115
SDN,SUDAN,1.6525522344681,,,,,1.61434048243313,,,,,2.48341451834817,,,,,3.70826139698094,,,,,4.93982078933707,,,,,6.24455095089081,,,,,3.75791892311432,,,,,1.98708033441343,,,,,2.01711040929462,,,,,1.96933631160919,,,,,2.30853459110017
SEN,SENEGAL,1.62202202158918,,,,,1.95378759285256,,,,,2.34255241931927,,,,,3.33695764967983,,,,,3.5742622878824,,,,,2.6410201726,,,,,2.13916265091828,,,,,3.15874976255103,,,,,4.17057051874133,,,,,4.79041259848043,,,,,5.28741050628167
SGP,SINGAPORE,38.7429826462072,,,,,35.0221763795771,,,,,33.5610615953723,,,,,28.1330401475387,,,,,23.8686291884087,,,,,22.6363304093567,,,,,21.8506566137785,,,,,23.3804472730487,,,,,25.5904073270668,,,,,27.8259049234194,,,,,31.5382653061224
SLB,SOLOMON ISLANDS,1.32415988694019,,,,,1.37820526479525,,,,,1.45536649722556,,,,,1.47340466991059,,,,,1.49687829686804,,,,,1.57675705017189,,,,,1.85981770404225,,,,,2.21352618546682,,,,,2.54785017343348,,,,,2.84624434587532,,,,,3.15180412152474
SLE,SIERRA LEONE,1.85633597914873,,,,,2.97078358052265,,,,,2.33508875037834,,,,,2.57439004050057,,,,,3.82073467142325,,,,,2.57898329900399,,,,,2.92534801651575,,,,,3.32322738871703,,,,,2.98490367214166,,,,,2.53393357111896,,,,,2.12558521298211
SLV,EL SALVADOR,0.648484005406714,,,,,0.590543854974642,,,,,0.532205006583547,,,,,0.491230621781823,,,,,0.886190067560766,,,,,0.564727644515359,,,,,0.637670698517516,,,,,0.731575061283558,,,,,0.870912994362382,,,,,1.06219807452127,,,,,1.24220601016239
SMR,SAN MARINO,37.856841968828,,,,,38.2737195633921,,,,,34.0835774407653,,,,,34.9143302180685,,,,,36.2336855189559,,,,,37.451703547594,,,,,38.8839556947236,,,,,41.1260896006487,,,,,41.3566053511706,,,,,44.2545871559633,,,,,48.898850126681
SOM,SOMALIA,0.237054689657398,,,,,0.251224232420268,,,,,0.269084368436389,,,,,0.293770996022967,,,,,10.0149882585384,,,,,12.7639214458447,,,,,26.36612894512,,,,,0.361972761858872,,,,,0.378502475750417,,,,,0.395366368708459,,,,,0.41198963858394
SRB,SERBIA,7.20554908525563,,,,,9.06642848340003,,,,,11.3986636591769,,,,,11.4589257919334,,,,,1.30858159767994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,SAO TOME AND PRINCIPE,2.94734834032812,,,,,3.48413802024383,,,,,3.9619014832028,,,,,4.3442912147755,,,,,4.94739980408024,,,,,5.99016968314953,,,,,7.08771708108222,,,,,8.35280303122011,,,,,9.52714441556343,,,,,11.1934194484313,,,,,11.5726402614583
SUR,SURINAME,7.51943005181347,,,,,6.80168881112581,,,,,5.89434030188485,,,,,5.11065317961522,,,,,4.43279149580592,,,,,3.88266365940651,,,,,3.2329000918997,,,,,3.80843134779721,,,,,4.37644872163326,,,,,5.75718820998149,,,,,7.74220454474955
SVK,SLOVAKIA (SLOVAK REPUBLIC),2.42388472961152,,,,,2.31623804837955,,,,,2.19825858459894,,,,,2.11676652681211,,,,,0.779270480547299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,SLOVENIA,8.00035927272656,,,,,8.36451760932659,,,,,8.77041617959451,,,,,10.05868719194,,,,,8.91204462503272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,SWEDEN,13.9262364357229,,,,,12.32524642364,,,,,11.1881290006694,,,,,10.2598194005872,,,,,9.08500981734079,,,,,7.83386540454537,,,,,7.51846061340725,,,,,7.05594684463243,,,,,6.55434592998136,,,,,5.09043810374984,,,,,3.94965379838432
SWZ,SWAZILAND,3.38750934502677,,,,,3.49199107041014,,,,,3.45684699379063,,,,,3.64853419248766,,,,,8.27537763930231,,,,,5.80587731682287,,,,,5.59189754927715,,,,,5.36356604138465,,,,,7.57350104520864,,,,,8.88859952152255,,,,,4.85177517588544
SYC,SEYCHELLES,12.0730756377409,,,,,10.1821471652593,,,,,8.10294462042869,,,,,5.67698927015829,,,,,5.31571428571429,,,,,5.10089020771513,,,,,4.93167701863354,,,,,4.92281879194631,,,,,4.67537313432836,,,,,3.06315789473684,,,,,2.02637889688249
SYR,SYRIAN ARAB REPUBLIC,10.2441980310177,,,,,7.3007772672837,,,,,5.64458041214796,,,,,5.69664756622849,,,,,5.54428653357629,,,,,5.8846403171578,,,,,5.55778617522964,,,,,5.67543627710206,,,,,5.76534590664517,,,,,5.91721555524641,,,,,6.01052478707327
TCA,TURKS AND CAICOS ISLANDS,20.1884296454038,,,,,22.5028355387524,,,,,29.9957618139436,,,,,35.1245598017478,,,,,44.3636363636364,,,,,26.3733950747211,,,,,16.2790697674419,,,,,11.5490375802017,,,,,8.32741477272727,,,,,5.13318045510672,,,,,3.14465408805031
TCD,CHAD,3.3125011038087,,,,,3.57930115324782,,,,,1.2627766920515,,,,,1.12113273386969,,,,,1.24911494001419,,,,,1.38881878719331,,,,,1.49059621632713,,,,,1.56488682169936,,,,,1.66986244657277,,,,,1.7486373126994,,,,,1.83414618550081
TGO,TOGO,2.94008227701366,,,,,3.29992668153252,,,,,3.62026602378374,,,,,3.9493784217844,,,,,4.29216163683513,,,,,4.8017903501235,,,,,5.5991940718264,,,,,6.16417044812454,,,,,6.85008562902472,,,,,7.09076032756029,,,,,6.40874197175221
THA,THAILAND,1.7428051756508,,,,,1.49781525898761,,,,,1.26967773113485,,,,,0.930463223947313,,,,,0.684756687049684,,,,,0.781554785835812,,,,,1.01202392604282,,,,,0.814302161602961,,,,,0.941993970483679,,,,,1.28850277940806,,,,,1.77192276529284
TJK,TAJIKISTAN,3.72726955685387,,,,,4.50262318615916,,,,,5.33934504034172,,,,,5.27113771171423,,,,,8.03996612605021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,TURKMENISTAN,4.11940114974331,,,,,4.7122912129076,,,,,5.35386730273276,,,,,6.198648045253,,,,,8.35605234460196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,EAST TIMOR,1.29743841246651,,,,,1.21163223924573,,,,,1.08647644932842,,,,,1.11364947502019,,,,,1.19150272525975,,,,,1.25887287914699,,,,,1.32695056222341,,,,,1.35041577360437,,,,,1.37427365021377,,,,,1.40682286265173,,,,,1.4305126670816
TON,TONGA,0.814616995523449,,,,,1.15194136291601,,,,,1.6271615524387,,,,,2.28504711867234,,,,,3.16818157936216,,,,,3.60392962438666,,,,,1.87190211489458,,,,,1.0130508110066,,,,,0.545217494370037,,,,,0.317362129015774,,,,,0.196428571428571
TTO,TRINIDAD AND TOBAGO,2.58626077200803,,,,,2.91634186191577,,,,,3.28475212542785,,,,,3.65449908008041,,,,,4.13322159514986,,,,,4.75995678667048,,,,,5.66788413980179,,,,,6.03982058098621,,,,,6.3948473355067,,,,,7.67235228551795,,,,,9.54859330969108
TUN,TUNISIA,0.318485650083909,,,,,0.347801376009572,,,,,0.379178225595394,,,,,0.419893943622663,,,,,0.465834396154224,,,,,0.52378938182275,,,,,0.59500313283208,,,,,0.675672785599715,,,,,1.00323776087381,,,,,1.64915766738661,,,,,4.00886013958345
TUR,TURKEY,1.95591211267431,,,,,1.9690329275392,,,,,1.99944651703758,,,,,2.07077402262931,,,,,2.13069990974098,,,,,1.89721522062706,,,,,1.78608106129055,,,,,0.368831569587602,,,,,1.08246193614632,,,,,2.98987099004983,,,,,3.43928200199758
TUV,TUVALU,1.53658288389132,,,,,1.88776562822364,,,,,2.34632126552713,,,,,2.89368158664788,,,,,3.58729453576188,,,,,3.82747456059204,,,,,4.21065706123463,,,,,4.5152895250488,,,,,4.8656798245614,,,,,5.3233611966564,,,,,6.09436435124509
TZA,"TANZANIA, UNITED REPUBLIC OF",1.46576204163668,,,,,2.054639166973,,,,,2.64565389256928,,,,,3.78833008029374,,,,,2.26000079890715,,,,,2.50623196412351,,,,,2.9816381695579,,,,,3.80447568366088,,,,,3.71302351766057,,,,,4.16199850841484,,,,,4.73499899250483
UGA,UGANDA,1.90232720758834,,,,,2.2712305493891,,,,,2.58874317675072,,,,,3.18916512372807,,,,,3.13905933211021,,,,,4.31942039143249,,,,,5.39140171312977,,,,,7.15410603599469,,,,,10.045231729244,,,,,11.3261843467289,,,,,11.3686802016025
UKR,UKRAINE,11.4616236508272,,,,,11.4438060381933,,,,,11.2394340408731,,,,,11.9822627213746,,,,,13.2832035766592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URY,URUGUAY,2.36940766587722,,,,,2.52962643846678,,,,,2.66661366804373,,,,,2.89137487699197,,,,,3.15600842588332,,,,,3.44504730872487,,,,,4.00537085846279,,,,,4.64411467302247,,,,,5.69263635590419,,,,,7.23709454880926,,,,,7.56879586604427
USA,UNITED STATES,13.8408152465667,,,,,13.2873926990477,,,,,12.3383029215752,,,,,10.7114034955948,,,,,9.31445660055364,,,,,8.19242321077319,,,,,7.20185278908571,,,,,6.47828617466072,,,,,5.83939049606929,,,,,5.84367662877053,,,,,5.99188524998478
UZB,UZBEKISTAN,4.11707349522449,,,,,4.84518286391256,,,,,5.54514328367897,,,,,6.46785165679175,,,,,8.0594831789371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCT,SAINT VINCENT AND THE GRENADINES,7.87716345274251,,,,,6.8156948569642,,,,,5.91304670194723,,,,,5.0794472910231,,,,,3.72433935763517,,,,,2.79487351283057,,,,,2.1182814956321,,,,,2.2998724036229,,,,,2.5349060879755,,,,,2.78113804494487,,,,,3.08099026535554
VEN,VENEZUELA,3.46854727132604,,,,,3.78429580866827,,,,,4.16022859809011,,,,,4.61453175391216,,,,,5.18615621485386,,,,,5.96074965909,,,,,6.40127415537658,,,,,5.74120161439334,,,,,5.49482447758032,,,,,6.19242498303052,,,,,6.72143948225666
VIR,VIRGIN ISLANDS (U.S.),58.1535189663771,,,,,54.8937077589164,,,,,52.2206574066403,,,,,50.4159826372465,,,,,50.0957071265739,,,,,46.7560747663551,,,,,49.5515463917526,,,,,42.968085106383,,,,,53.4984126984127,,,,,46.2318181818182,,,,,37.715625
VNM,VIET NAM,0.0797250740517068,,,,,0.0661471184737372,,,,,0.0722405640022208,,,,,0.0540061531623504,,,,,0.0445614518750559,,,,,0.0478239450975063,,,,,0.0724413407821229,,,,,0.00970435144701228,,,,,0.0103746869807391,,,,,0.0109960616572338,,,,,0.0115418933310307
VUT,VANUATU,0.344478817091905,,,,,0.495761194029851,,,,,0.715991743129181,,,,,1.00454123968711,,,,,1.47101948401792,,,,,2.1164672224444,,,,,3.0363042011865,,,,,3.57332372170326,,,,,3.86939616807982,,,,,4.11781334553825,,,,,4.44577008210232
WSM,SAMOA,4.82505415822264,,,,,3.97825796985461,,,,,3.26892459940211,,,,,2.67457304387687,,,,,1.96481748687563,,,,,1.5134662250828,,,,,2.79452794527945,,,,,2.47187597022123,,,,,2.35585821547058,,,,,2.70878584694809,,,,,3.15707119517695
YEM,YEMEN,2.27529683247486,,,,,2.26036575292901,,,,,2.35998930976719,,,,,2.51637329930529,,,,,2.91350080901599,,,,,2.86011861805746,,,,,3.28031812916618,,,,,3.28338161556718,,,,,3.2317331012467,,,,,3.17684432196218,,,,,3.12064136037107
ZAF,SOUTH AFRICA,3.667695782753,,,,,2.63729256616183,,,,,2.32358181818182,,,,,2.80621165644172,,,,,3.47831818181818,,,,,5.77553638253373,,,,,3.56579271830577,,,,,3.89182707861533,,,,,4.35322135192647,,,,,4.76584308188786,,,,,5.33258220280524
ZMB,ZAMBIA,1.76394238171565,,,,,2.50511289341904,,,,,3.53895329572445,,,,,3.06466057513014,,,,,3.56897735946998,,,,,4.12240187459274,,,,,4.76802649317858,,,,,5.98494456202133,,,,,7.240676345239,,,,,9.09057650051331,,,,,11.7054382512059
ZWE,ZIMBABWE,2.84666686752857,,,,,3.07888957781579,,,,,3.29031870048847,,,,,3.71587313533626,,,,,5.9941795766725,,,,,5.7986547003718,,,,,6.45799895706845,,,,,7.85505843670273,,,,,9.585857916507,,,,,10.1479174397671,,,,,10.3180373042248
